From,To
Sycho Sid (Benny Hung),Zuna (Christopher Buechter)
Sycho Sid (Benny Hung),BloodWater (Lyubomir Spasov)
Xmithie (Jake Puchero),Zuna (Christopher Buechter)
Xmithie (Jake Puchero),BloodWater (Lyubomir Spasov)
mancloud (Zachary Hoschar),Zuna (Christopher Buechter)
mancloud (Zachary Hoschar),BloodWater (Lyubomir Spasov)
Zuna (Christopher Buechter),BloodWater (Lyubomir Spasov)
Prydz (Chen Kuang-Feng (陳廣峰)),NAZ (Chen Tien-Chih (陳添志))
Prydz (Chen Kuang-Feng (陳廣峰)),westdoor (Liu Shu-Wei (劉書瑋))
Prydz (Chen Kuang-Feng (陳廣峰)),GarnetDevil (Lai Yi-Meng (賴翊銘))
Prydz (Chen Kuang-Feng (陳廣峰)),GreenTea (Tsai Shang-Ching (蔡尚精))
NAZ (Chen Tien-Chih (陳添志)),westdoor (Liu Shu-Wei (劉書瑋))
NAZ (Chen Tien-Chih (陳添志)),GarnetDevil (Lai Yi-Meng (賴翊銘))
NAZ (Chen Tien-Chih (陳添志)),GreenTea (Tsai Shang-Ching (蔡尚精))
westdoor (Liu Shu-Wei (劉書瑋)),GarnetDevil (Lai Yi-Meng (賴翊銘))
westdoor (Liu Shu-Wei (劉書瑋)),GreenTea (Tsai Shang-Ching (蔡尚精))
GarnetDevil (Lai Yi-Meng (賴翊銘)),GreenTea (Tsai Shang-Ching (蔡尚精))
Wickd (Mike Petersen),Shook (Ilyas Hartsema)
Wickd (Mike Petersen),Froggen (Henrik Hansen)
Wickd (Mike Petersen),Tabzz (Erik van Helvert)
Wickd (Mike Petersen),Nyph (Patrick Funke)
Shook (Ilyas Hartsema),Froggen (Henrik Hansen)
Shook (Ilyas Hartsema),Tabzz (Erik van Helvert)
Shook (Ilyas Hartsema),Nyph (Patrick Funke)
Froggen (Henrik Hansen),Tabzz (Erik van Helvert)
Froggen (Henrik Hansen),Nyph (Patrick Funke)
Tabzz (Erik van Helvert),Nyph (Patrick Funke)
fabFabulous (Asım Cihat Karakaya),Crystal (Atakan Aydın)
fabFabulous (Asım Cihat Karakaya),HolyPhoenix (Anıl Işık)
fabFabulous (Asım Cihat Karakaya),Touch (Omid Rosander)
Crystal (Atakan Aydın),Naru (Koray Bıçak)
Crystal (Atakan Aydın),HolyPhoenix (Anıl Işık)
Crystal (Atakan Aydın),Touch (Omid Rosander)
Naru (Koray Bıçak),HolyPhoenix (Anıl Işık)
Naru (Koray Bıçak),Touch (Omid Rosander)
HolyPhoenix (Anıl Işık),Touch (Omid Rosander)
Koro1 (Tong Yang (童扬)),Clearlove (Ming Kai (明凯))
Koro1 (Tong Yang (童扬)),U (Zeng Long (曾龙))
Koro1 (Tong Yang (童扬)),NaMei (Zhu Jia-Wen (朱佳文))
Koro1 (Tong Yang (童扬)),Fzzf (Feng Zhuo-Jun (冯卓君))
Clearlove (Ming Kai (明凯)),U (Zeng Long (曾龙))
Clearlove (Ming Kai (明凯)),NaMei (Zhu Jia-Wen (朱佳文))
Clearlove (Ming Kai (明凯)),Fzzf (Feng Zhuo-Jun (冯卓君))
U (Zeng Long (曾龙)),NaMei (Zhu Jia-Wen (朱佳文))
U (Zeng Long (曾龙)),Fzzf (Feng Zhuo-Jun (冯卓君))
NaMei (Zhu Jia-Wen (朱佳文)),Fzzf (Feng Zhuo-Jun (冯卓君))
sOAZ (Paul Boyer),Cyanide (Lauri Happonen)
sOAZ (Paul Boyer),xPeke (Enrique Cedeño Martínez)
sOAZ (Paul Boyer),YellOwStaR (Bora Kim)
Cyanide (Lauri Happonen),Rekkles (Martin Larsson)
Cyanide (Lauri Happonen),YellOwStaR (Bora Kim)
xPeke (Enrique Cedeño Martínez),Rekkles (Martin Larsson)
xPeke (Enrique Cedeño Martínez),YellOwStaR (Bora Kim)
Rekkles (Martin Larsson),YellOwStaR (Bora Kim)
LEP (Pedro Luiz Marcari),Danagorn (Daniel Drummond)
LEP (Pedro Luiz Marcari),TinOwns (Thiago Sartori)
LEP (Pedro Luiz Marcari),Minerva (Gustavo Alves)
LEP (Pedro Luiz Marcari),dans (Daniel Dias)
Danagorn (Daniel Drummond),TinOwns (Thiago Sartori)
Danagorn (Daniel Drummond),Minerva (Gustavo Alves)
Danagorn (Daniel Drummond),dans (Daniel Dias)
TinOwns (Thiago Sartori),Minerva (Gustavo Alves)
TinOwns (Thiago Sartori),dans (Daniel Dias)
Minerva (Gustavo Alves),dans (Daniel Dias)
GodLike (Xiao Wang (肖旺)),NoName (Zhou Qi-Lin) (Zhou Qi-Lin (周祺琳))
GodLike (Xiao Wang (肖旺)),XiaoWeiXiao (Yu Xian (余显))
GodLike (Xiao Wang (肖旺)),Vasilii (Li Wei-Jun (李威俊))
GodLike (Xiao Wang (肖旺)),Mor (Zhang Hong-Wei (张洪伟))
NoName (Zhou Qi-Lin) (Zhou Qi-Lin (周祺琳)),XiaoWeiXiao (Yu Xian (余显))
NoName (Zhou Qi-Lin) (Zhou Qi-Lin (周祺琳)),Vasilii (Li Wei-Jun (李威俊))
NoName (Zhou Qi-Lin) (Zhou Qi-Lin (周祺琳)),Mor (Zhang Hong-Wei (张洪伟))
XiaoWeiXiao (Yu Xian (余显)),Vasilii (Li Wei-Jun (李威俊))
XiaoWeiXiao (Yu Xian (余显)),Mor (Zhang Hong-Wei (张洪伟))
Vasilii (Li Wei-Jun (李威俊)),Mor (Zhang Hong-Wei (张洪伟))
Save (Baek Young-jin (백영진)),watch (Cho Jae-geol (조재걸))
Save (Baek Young-jin (백영진)),Ggoong (Yu Byeong-jun (유병준))
Save (Baek Young-jin (백영진)),Zefa (Lee Jae-min (이재민))
Save (Baek Young-jin (백영진)),GorillA (Kang Beom-hyun (강범현))
watch (Cho Jae-geol (조재걸)),Ggoong (Yu Byeong-jun (유병준))
watch (Cho Jae-geol (조재걸)),Zefa (Lee Jae-min (이재민))
watch (Cho Jae-geol (조재걸)),GorillA (Kang Beom-hyun (강범현))
Ggoong (Yu Byeong-jun (유병준)),Zefa (Lee Jae-min (이재민))
Ggoong (Yu Byeong-jun (유병준)),GorillA (Kang Beom-hyun (강범현))
Zefa (Lee Jae-min (이재민)),GorillA (Kang Beom-hyun (강범현))
Gogoing (Gao Di-Ping (高地平)),Cloud (Hu Zhen-Wei (胡振威))
LoveLin (Yin Le (尹乐)),Cloud (Hu Zhen-Wei (胡振威))
Cool (Yu Jia-Jun (余家俊)),Cloud (Hu Zhen-Wei (胡振威))
San (Guo Jun-Liang) (Guo Jun-Liang (郭俊良)),Cloud (Hu Zhen-Wei (胡振威))
Acorn (Choi Cheon-ju (최천주)),Spirit (Lee Da-yoon (이다윤))
Acorn (Choi Cheon-ju (최천주)),dade (Bae Eo-jin (배어진))
Acorn (Choi Cheon-ju (최천주)),Deft (Kim Hyuk-kyu (김혁규))
Acorn (Choi Cheon-ju (최천주)),Heart (Lee Gwan-hyung (이관형))
Spirit (Lee Da-yoon (이다윤)),dade (Bae Eo-jin (배어진))
Spirit (Lee Da-yoon (이다윤)),Deft (Kim Hyuk-kyu (김혁규))
Spirit (Lee Da-yoon (이다윤)),Heart (Lee Gwan-hyung (이관형))
dade (Bae Eo-jin (배어진)),Deft (Kim Hyuk-kyu (김혁규))
dade (Bae Eo-jin (배어진)),Heart (Lee Gwan-hyung (이관형))
Deft (Kim Hyuk-kyu (김혁규)),Heart (Lee Gwan-hyung (이관형))
Looper (Jang Hyeong-seok (장형석)),PawN (Heo Won-seok (허원석))
DanDy (Choi In-kyu (최인규)),PawN (Heo Won-seok (허원석))
PawN (Heo Won-seok (허원석)),imp (Gu Seung-bin (구승빈))
PawN (Heo Won-seok (허원석)),Mata (Cho Se-hyoung (조세형))
fredy122 (Simon Payne),Gilius (Erberk Demir)
fredy122 (Simon Payne),Svenskeren (Dennis Johnsen)
fredy122 (Simon Payne),Jesiz (Jesse Le)
fredy122 (Simon Payne),CandyPanda (Adrian Wübbelmann)
fredy122 (Simon Payne),nRated (Christoph Seitz)
Gilius (Erberk Demir),Jesiz (Jesse Le)
Gilius (Erberk Demir),CandyPanda (Adrian Wübbelmann)
Gilius (Erberk Demir),nRated (Christoph Seitz)
Svenskeren (Dennis Johnsen),Jesiz (Jesse Le)
Svenskeren (Dennis Johnsen),CandyPanda (Adrian Wübbelmann)
Svenskeren (Dennis Johnsen),nRated (Christoph Seitz)
Jesiz (Jesse Le),CandyPanda (Adrian Wübbelmann)
Jesiz (Jesse Le),nRated (Christoph Seitz)
CandyPanda (Adrian Wübbelmann),nRated (Christoph Seitz)
Cola (Jiang Nan (江南)),inSec (Choi In-seok (최인석))
Cola (Jiang Nan (江南)),corn (Lei Wen) (Lei Wen (雷文))
Cola (Jiang Nan (江南)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
Cola (Jiang Nan (江南)),Zero (Yoon Kyung-sup) (Yoon Kyung-sup (윤경섭))
inSec (Choi In-seok (최인석)),corn (Lei Wen) (Lei Wen (雷文))
inSec (Choi In-seok (최인석)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
inSec (Choi In-seok (최인석)),Zero (Yoon Kyung-sup) (Yoon Kyung-sup (윤경섭))
corn (Lei Wen) (Lei Wen (雷文)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
corn (Lei Wen) (Lei Wen (雷文)),Zero (Yoon Kyung-sup) (Yoon Kyung-sup (윤경섭))
Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪)),Zero (Yoon Kyung-sup) (Yoon Kyung-sup (윤경섭))
Achie (Chen Chen-Chi (陳振齊)),Winds (Chen Peng-Nien (陳鵬年))
Achie (Chen Chen-Chi (陳振齊)),Morning (Chen Kuan-Ting (陳冠廷))
Achie (Chen Chen-Chi (陳振齊)),BeBe (Chang Bo-Wei) (Chang Bo-Wei (張博為))
Achie (Chen Chen-Chi (陳振齊)),Jay (Li Chieh) (Li Chieh (李杰))
Winds (Chen Peng-Nien (陳鵬年)),Morning (Chen Kuan-Ting (陳冠廷))
Winds (Chen Peng-Nien (陳鵬年)),BeBe (Chang Bo-Wei) (Chang Bo-Wei (張博為))
Winds (Chen Peng-Nien (陳鵬年)),Jay (Li Chieh) (Li Chieh (李杰))
Morning (Chen Kuan-Ting (陳冠廷)),BeBe (Chang Bo-Wei) (Chang Bo-Wei (張博為))
Morning (Chen Kuan-Ting (陳冠廷)),Jay (Li Chieh) (Li Chieh (李杰))
BeBe (Chang Bo-Wei) (Chang Bo-Wei (張博為)),Jay (Li Chieh) (Li Chieh (李杰))
Dyrus (Marcus Hill),Amazing (Maurice Stückenschneider) (Maurice Stückenschneider)
Dyrus (Marcus Hill),Bjergsen (Søren Bjerg)
Dyrus (Marcus Hill),WildTurtle (Jason Tran)
Dyrus (Marcus Hill),Lustboy (Ham Jang-sik (함장식))
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),Bjergsen (Søren Bjerg)
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),WildTurtle (Jason Tran)
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),Lustboy (Ham Jang-sik (함장식))
Bjergsen (Søren Bjerg),Lustboy (Ham Jang-sik (함장식))
WildTurtle (Jason Tran),Lustboy (Ham Jang-sik (함장식))
WarL0cK (Pawat Ampaporn),007x (Chayut Suebka)
WarL0cK (Pawat Ampaporn),G4 (Nuttapong Menkasikan)
WarL0cK (Pawat Ampaporn),Lloyd (Juckkirsts Kongubon)
WarL0cK (Pawat Ampaporn),Moss (Sorawat Boonphrom)
WarL0cK (Pawat Ampaporn),Cabbage (Akarawat Wangsawat)
007x (Chayut Suebka),G4 (Nuttapong Menkasikan)
007x (Chayut Suebka),Lloyd (Juckkirsts Kongubon)
007x (Chayut Suebka),Moss (Sorawat Boonphrom)
007x (Chayut Suebka),Cabbage (Akarawat Wangsawat)
G4 (Nuttapong Menkasikan),Moss (Sorawat Boonphrom)
Lloyd (Juckkirsts Kongubon),Moss (Sorawat Boonphrom)
Moss (Sorawat Boonphrom),Cabbage (Akarawat Wangsawat)
Balls (An Le),Jensen (Nicolaj Jensen)
Balls (An Le),Bubbadub (Royce Newcomb)
Hai (Hai Lam),Jensen (Nicolaj Jensen)
Hai (Hai Lam),Bubbadub (Royce Newcomb)
Jensen (Nicolaj Jensen),Sneaky (Zachary Scuderi)
Jensen (Nicolaj Jensen),LemonNation (Daerek Hart)
Jensen (Nicolaj Jensen),Bubbadub (Royce Newcomb)
Sneaky (Zachary Scuderi),Bubbadub (Royce Newcomb)
LemonNation (Daerek Hart),Bubbadub (Royce Newcomb)
ZioN (Darshan Upadhyaya) (Darshan Upadhyaya),Xmithie (Jake Puchero)
ZioN (Darshan Upadhyaya) (Darshan Upadhyaya),Pobelter (Eugene Park)
ZioN (Darshan Upadhyaya) (Darshan Upadhyaya),Doublelift (Yiliang Peng)
ZioN (Darshan Upadhyaya) (Darshan Upadhyaya),aphromoo (Zaqueri Black)
ZioN (Darshan Upadhyaya) (Darshan Upadhyaya),Zikzlol (Tony Gray)
Pobelter (Eugene Park),aphromoo (Zaqueri Black)
Pobelter (Eugene Park),Zikzlol (Tony Gray)
Doublelift (Yiliang Peng),aphromoo (Zaqueri Black)
Doublelift (Yiliang Peng),Zikzlol (Tony Gray)
AmazingJ (Shek Wai Ho (石偉豪)),Clearlove (Ming Kai (明凯))
AmazingJ (Shek Wai Ho (石偉豪)),PawN (Heo Won-seok (허원석))
AmazingJ (Shek Wai Ho (石偉豪)),Deft (Kim Hyuk-kyu (김혁규))
AmazingJ (Shek Wai Ho (石偉豪)),Meiko (Tian Ye (田野))
AmazingJ (Shek Wai Ho (石偉豪)),Aaron (Ji Xing) (Ji Xing (姬星))
Koro1 (Tong Yang (童扬)),PawN (Heo Won-seok (허원석))
Koro1 (Tong Yang (童扬)),Deft (Kim Hyuk-kyu (김혁규))
Koro1 (Tong Yang (童扬)),Meiko (Tian Ye (田野))
Koro1 (Tong Yang (童扬)),Aaron (Ji Xing) (Ji Xing (姬星))
Clearlove (Ming Kai (明凯)),PawN (Heo Won-seok (허원석))
Clearlove (Ming Kai (明凯)),Deft (Kim Hyuk-kyu (김혁규))
Clearlove (Ming Kai (明凯)),Meiko (Tian Ye (田野))
Clearlove (Ming Kai (明凯)),Aaron (Ji Xing) (Ji Xing (姬星))
PawN (Heo Won-seok (허원석)),Deft (Kim Hyuk-kyu (김혁규))
PawN (Heo Won-seok (허원석)),Meiko (Tian Ye (田野))
PawN (Heo Won-seok (허원석)),Aaron (Ji Xing) (Ji Xing (姬星))
Deft (Kim Hyuk-kyu (김혁규)),Meiko (Tian Ye (田野))
Deft (Kim Hyuk-kyu (김혁규)),Aaron (Ji Xing) (Ji Xing (姬星))
Meiko (Tian Ye (田野)),Aaron (Ji Xing) (Ji Xing (姬星))
Steak (Chou Lu-Hsi (周律希)),Karsa (Hung Hau-Hsuan (洪浩軒))
Steak (Chou Lu-Hsi (周律希)),Kkramer (Ha Jong-hun (하종훈))
Steak (Chou Lu-Hsi (周律希)),Fluidwind (Chen Ju-Chih (陳如治))
Karsa (Hung Hau-Hsuan (洪浩軒)),Kkramer (Ha Jong-hun (하종훈))
Karsa (Hung Hau-Hsuan (洪浩軒)),Fluidwind (Chen Ju-Chih (陳如治))
Maple (Huang Yi-Tang) (Huang Yi-Tang (黃熠棠)),Kkramer (Ha Jong-hun (하종훈))
Maple (Huang Yi-Tang) (Huang Yi-Tang (黃熠棠)),Fluidwind (Chen Ju-Chih (陳如治))
Kkramer (Ha Jong-hun (하종훈)),SwordArt (Hu Shuo-Chieh (胡碩傑))
Kkramer (Ha Jong-hun (하종훈)),Fluidwind (Chen Ju-Chih (陳如治))
NL (Hsiung Wen-An (熊汶銨)),Fluidwind (Chen Ju-Chih (陳如治))
SwordArt (Hu Shuo-Chieh (胡碩傑)),Fluidwind (Chen Ju-Chih (陳如治))
Huni (Heo Seung-hoon (허승훈)),Reignover (Kim Yeu-jin (김의진))
Huni (Heo Seung-hoon (허승훈)),Febiven (Fabian Diepstraten)
Huni (Heo Seung-hoon (허승훈)),Rekkles (Martin Larsson)
Huni (Heo Seung-hoon (허승훈)),YellOwStaR (Bora Kim)
Huni (Heo Seung-hoon (허승훈)),Deilor (Luis Sevilla Petit)
Reignover (Kim Yeu-jin (김의진)),Febiven (Fabian Diepstraten)
Reignover (Kim Yeu-jin (김의진)),Rekkles (Martin Larsson)
Reignover (Kim Yeu-jin (김의진)),YellOwStaR (Bora Kim)
Reignover (Kim Yeu-jin (김의진)),Deilor (Luis Sevilla Petit)
Febiven (Fabian Diepstraten),Rekkles (Martin Larsson)
Febiven (Fabian Diepstraten),YellOwStaR (Bora Kim)
Febiven (Fabian Diepstraten),Deilor (Luis Sevilla Petit)
Rekkles (Martin Larsson),Deilor (Luis Sevilla Petit)
YellOwStaR (Bora Kim),Deilor (Luis Sevilla Petit)
Odoamne (Andrei Pascu),loulex (Jean-Victor Burgevin)
Odoamne (Andrei Pascu),Ryu (Ryu Sang-wook (류상욱))
Odoamne (Andrei Pascu),Hjarnan (Petter Freyschuss)
Odoamne (Andrei Pascu),kaSing (Raymond Tsang)
Odoamne (Andrei Pascu),Pr0lly (Neil Hammad)
loulex (Jean-Victor Burgevin),Ryu (Ryu Sang-wook (류상욱))
loulex (Jean-Victor Burgevin),Hjarnan (Petter Freyschuss)
loulex (Jean-Victor Burgevin),kaSing (Raymond Tsang)
loulex (Jean-Victor Burgevin),Pr0lly (Neil Hammad)
Ryu (Ryu Sang-wook (류상욱)),Hjarnan (Petter Freyschuss)
Ryu (Ryu Sang-wook (류상욱)),kaSing (Raymond Tsang)
Ryu (Ryu Sang-wook (류상욱)),Pr0lly (Neil Hammad)
Hjarnan (Petter Freyschuss),kaSing (Raymond Tsang)
Hjarnan (Petter Freyschuss),Pr0lly (Neil Hammad)
kaSing (Raymond Tsang),Pr0lly (Neil Hammad)
Zz1tai (Liu Zhi-Hao (刘志豪)),KAKAO (Lee Byung-kwon (이병권))
Zz1tai (Liu Zhi-Hao (刘志豪)),Rookie (Song Eui-jin (송의진))
Zz1tai (Liu Zhi-Hao (刘志豪)),Kid (Ge Yan (葛炎))
Zz1tai (Liu Zhi-Hao (刘志豪)),Time (Tang Jing-Tai) (Tang Jing-Tai (唐金泰))
Zz1tai (Liu Zhi-Hao (刘志豪)),Kitties (Liu Hong-Jun (刘洪均))
Zz1tai (Liu Zhi-Hao (刘志豪)),Mafa (Won Sang-yeon (원상연))
KAKAO (Lee Byung-kwon (이병권)),Rookie (Song Eui-jin (송의진))
KAKAO (Lee Byung-kwon (이병권)),Kid (Ge Yan (葛炎))
KAKAO (Lee Byung-kwon (이병권)),Time (Tang Jing-Tai) (Tang Jing-Tai (唐金泰))
KAKAO (Lee Byung-kwon (이병권)),Kitties (Liu Hong-Jun (刘洪均))
KAKAO (Lee Byung-kwon (이병권)),Mafa (Won Sang-yeon (원상연))
Rookie (Song Eui-jin (송의진)),Kid (Ge Yan (葛炎))
Rookie (Song Eui-jin (송의진)),Time (Tang Jing-Tai) (Tang Jing-Tai (唐金泰))
Rookie (Song Eui-jin (송의진)),Kitties (Liu Hong-Jun (刘洪均))
Rookie (Song Eui-jin (송의진)),Mafa (Won Sang-yeon (원상연))
Kid (Ge Yan (葛炎)),Kitties (Liu Hong-Jun (刘洪均))
Kid (Ge Yan (葛炎)),Mafa (Won Sang-yeon (원상연))
Time (Tang Jing-Tai) (Tang Jing-Tai (唐金泰)),Kitties (Liu Hong-Jun (刘洪均))
Time (Tang Jing-Tai) (Tang Jing-Tai (唐金泰)),Mafa (Won Sang-yeon (원상연))
Kitties (Liu Hong-Jun (刘洪均)),Mafa (Won Sang-yeon (원상연))
Smeb (Song Kyung-ho (송경호)),Hojin (Lee Ho-jin (이호진))
Smeb (Song Kyung-ho (송경호)),Kuro (Lee Seo-haeng (이서행))
Smeb (Song Kyung-ho (송경호)),PraY (Kim Jong-in (김종인))
Smeb (Song Kyung-ho (송경호)),GorillA (Kang Beom-hyun (강범현))
Smeb (Song Kyung-ho (송경호)),NoFe (Jeong No-chul (정노철))
Hojin (Lee Ho-jin (이호진)),Kuro (Lee Seo-haeng (이서행))
Hojin (Lee Ho-jin (이호진)),PraY (Kim Jong-in (김종인))
Hojin (Lee Ho-jin (이호진)),GorillA (Kang Beom-hyun (강범현))
Hojin (Lee Ho-jin (이호진)),NoFe (Jeong No-chul (정노철))
Kuro (Lee Seo-haeng (이서행)),PraY (Kim Jong-in (김종인))
Kuro (Lee Seo-haeng (이서행)),GorillA (Kang Beom-hyun (강범현))
Kuro (Lee Seo-haeng (이서행)),NoFe (Jeong No-chul (정노철))
PraY (Kim Jong-in (김종인)),NoFe (Jeong No-chul (정노철))
GorillA (Kang Beom-hyun (강범현)),NoFe (Jeong No-chul (정노철))
Ssumday (Kim Chan-ho (김찬호)),Score (Go Dong-bin (고동빈))
Ssumday (Kim Chan-ho (김찬호)),Nagne (Kim Sang-moon (김상문))
Ssumday (Kim Chan-ho (김찬호)),Arrow (Noh Dong-hyeon (노동현))
Ssumday (Kim Chan-ho (김찬호)),Piccaboo (Lee Jong-beom (이종범))
Ssumday (Kim Chan-ho (김찬호)), (Oh Chang-jong (오창종))
Score (Go Dong-bin (고동빈)),Nagne (Kim Sang-moon (김상문))
Score (Go Dong-bin (고동빈)),Arrow (Noh Dong-hyeon (노동현))
Score (Go Dong-bin (고동빈)),Piccaboo (Lee Jong-beom (이종범))
Score (Go Dong-bin (고동빈)), (Oh Chang-jong (오창종))
Nagne (Kim Sang-moon (김상문)),Arrow (Noh Dong-hyeon (노동현))
Nagne (Kim Sang-moon (김상문)),Piccaboo (Lee Jong-beom (이종범))
Nagne (Kim Sang-moon (김상문)), (Oh Chang-jong (오창종))
Arrow (Noh Dong-hyeon (노동현)),Piccaboo (Lee Jong-beom (이종범))
Arrow (Noh Dong-hyeon (노동현)), (Oh Chang-jong (오창종))
Piccaboo (Lee Jong-beom (이종범)), (Oh Chang-jong (오창종))
Acorn (Choi Cheon-ju (최천주)),TBQ (Zhu Yong-Quan (朱永权))
Acorn (Choi Cheon-ju (최천주)),GODV (Wei Zhen) (Wei Zhen (韦朕))
Acorn (Choi Cheon-ju (최천주)),imp (Gu Seung-bin (구승빈))
Acorn (Choi Cheon-ju (최천주)),Pyl (Chen Bo) (Chen Bo (陈博))
Acorn (Choi Cheon-ju (최천주)),FireFox (Huang Ting-Hsiang (黃鼎翔))
Flame (Lee Ho-jong (이호종)),TBQ (Zhu Yong-Quan (朱永权))
Flame (Lee Ho-jong (이호종)),GODV (Wei Zhen) (Wei Zhen (韦朕))
Flame (Lee Ho-jong (이호종)),imp (Gu Seung-bin (구승빈))
Flame (Lee Ho-jong (이호종)),Pyl (Chen Bo) (Chen Bo (陈博))
Flame (Lee Ho-jong (이호종)),FireFox (Huang Ting-Hsiang (黃鼎翔))
TBQ (Zhu Yong-Quan (朱永权)),GODV (Wei Zhen) (Wei Zhen (韦朕))
TBQ (Zhu Yong-Quan (朱永权)),imp (Gu Seung-bin (구승빈))
TBQ (Zhu Yong-Quan (朱永权)),Pyl (Chen Bo) (Chen Bo (陈博))
TBQ (Zhu Yong-Quan (朱永权)),FireFox (Huang Ting-Hsiang (黃鼎翔))
GODV (Wei Zhen) (Wei Zhen (韦朕)),imp (Gu Seung-bin (구승빈))
GODV (Wei Zhen) (Wei Zhen (韦朕)),Pyl (Chen Bo) (Chen Bo (陈博))
GODV (Wei Zhen) (Wei Zhen (韦朕)),FireFox (Huang Ting-Hsiang (黃鼎翔))
imp (Gu Seung-bin (구승빈)),Pyl (Chen Bo) (Chen Bo (陈博))
imp (Gu Seung-bin (구승빈)),FireFox (Huang Ting-Hsiang (黃鼎翔))
Pyl (Chen Bo) (Chen Bo (陈博)),FireFox (Huang Ting-Hsiang (黃鼎翔))
sOAZ (Paul Boyer),Amazing (Maurice Stückenschneider) (Maurice Stückenschneider)
sOAZ (Paul Boyer),Zven (Jesper Svenningsen)
sOAZ (Paul Boyer),mithy (Alfonso Aguirre Rodríguez)
sOAZ (Paul Boyer),Hermit (Tadayoshi Littleton)
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),xPeke (Enrique Cedeño Martínez)
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),Zven (Jesper Svenningsen)
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),mithy (Alfonso Aguirre Rodríguez)
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),Hermit (Tadayoshi Littleton)
xPeke (Enrique Cedeño Martínez),Zven (Jesper Svenningsen)
xPeke (Enrique Cedeño Martínez),mithy (Alfonso Aguirre Rodríguez)
xPeke (Enrique Cedeño Martínez),Hermit (Tadayoshi Littleton)
Zven (Jesper Svenningsen),Hermit (Tadayoshi Littleton)
mithy (Alfonso Aguirre Rodríguez),Hermit (Tadayoshi Littleton)
Mylon (Matheus Borges),SirT (Thúlio Carlos)
Mylon (Matheus Borges),Kami (Gabriel Bohm Santos) (Gabriel Santos)
Mylon (Matheus Borges),brTT (Felipe Gonçalves)
Mylon (Matheus Borges),Dioud (Hugo Padioleau)
Mylon (Matheus Borges),MiT (Gabriel Souza)
SirT (Thúlio Carlos),Kami (Gabriel Bohm Santos) (Gabriel Santos)
SirT (Thúlio Carlos),brTT (Felipe Gonçalves)
SirT (Thúlio Carlos),Dioud (Hugo Padioleau)
SirT (Thúlio Carlos),MiT (Gabriel Souza)
Kami (Gabriel Bohm Santos) (Gabriel Santos),brTT (Felipe Gonçalves)
Kami (Gabriel Bohm Santos) (Gabriel Santos),Dioud (Hugo Padioleau)
Kami (Gabriel Bohm Santos) (Gabriel Santos),MiT (Gabriel Souza)
brTT (Felipe Gonçalves),MiT (Gabriel Souza)
Dioud (Hugo Padioleau),MiT (Gabriel Souza)
MaRin (Jang Gyeong-hwan (장경환)),Bengi (Bae Seong-woong (배성웅))
MaRin (Jang Gyeong-hwan (장경환)),Faker (Lee Sang-hyeok (이상혁))
MaRin (Jang Gyeong-hwan (장경환)),Easyhoon (Lee Ji-hoon (이지훈))
MaRin (Jang Gyeong-hwan (장경환)),Bang (Bae Jun-sik (배준식))
MaRin (Jang Gyeong-hwan (장경환)),Wolf (Lee Jae-wan) (Lee Jae-wan (이재완))
MaRin (Jang Gyeong-hwan (장경환)),kkOma (Kim Jeong-gyun (김정균))
Bengi (Bae Seong-woong (배성웅)),Easyhoon (Lee Ji-hoon (이지훈))
Bengi (Bae Seong-woong (배성웅)),Bang (Bae Jun-sik (배준식))
Bengi (Bae Seong-woong (배성웅)),Wolf (Lee Jae-wan) (Lee Jae-wan (이재완))
Bengi (Bae Seong-woong (배성웅)),kkOma (Kim Jeong-gyun (김정균))
Easyhoon (Lee Ji-hoon (이지훈)),Bang (Bae Jun-sik (배준식))
Easyhoon (Lee Ji-hoon (이지훈)),Wolf (Lee Jae-wan) (Lee Jae-wan (이재완))
Easyhoon (Lee Ji-hoon (이지훈)),kkOma (Kim Jeong-gyun (김정균))
Dyrus (Marcus Hill),Santorin (Lucas Larsen)
Dyrus (Marcus Hill),Locodoco (Choi Yoon-sub (최윤섭))
Santorin (Lucas Larsen),Bjergsen (Søren Bjerg)
Santorin (Lucas Larsen),WildTurtle (Jason Tran)
Santorin (Lucas Larsen),Lustboy (Ham Jang-sik (함장식))
Santorin (Lucas Larsen),Locodoco (Choi Yoon-sub (최윤섭))
Bjergsen (Søren Bjerg),Locodoco (Choi Yoon-sub (최윤섭))
WildTurtle (Jason Tran),Locodoco (Choi Yoon-sub (최윤섭))
Lustboy (Ham Jang-sik (함장식)),Locodoco (Choi Yoon-sub (최윤섭))
Ziv (Chen Yi) (Chen Yi (陳奕)),Chawy (Wong Xing Lei (王心磊))
